date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:57:11	92177/92177	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:38:58%20GMT	https://bizweb.dktcdn.net/100/369/704/products/23.jpg?v=1572418458863	E:/template/noithat/bizweb.dktcdn.net/100/369/704/products/238fca.jpg	(from https://nd-noi-that.mysapo.net/san-pham-12)
08:57:13	11762/11762	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jan%202022%2004:06:38%20GMT	http://bizweb.dktcdn.net/thumb/small/100/369/704/products/23.jpg?v=1572418458863	E:/template/noithat/bizweb.dktcdn.net/thumb/small/100/369/704/products/238fca.jpg	(from https://nd-noi-that.mysapo.net/san-pham-12)
08:57:14	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.10e.delayed	(from https://nd-noi-that.mysapo.net/san-pham-12)
08:57:15	115249/115249	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:38:55%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/24.jpg?v=1572418458113	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/2434c2.jpg	(from https://nd-noi-that.mysapo.net/san-pham-12)
08:57:18	160669/160669	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:36:51%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/products/23.jpg?v=1572418458863	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/products/238fca.jpg	(from https://nd-noi-that.mysapo.net/san-pham-12)
08:57:18	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.111.delayed	(from https://nd-noi-that.mysapo.net/san-pham-11)
08:57:32	160669/160669	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:39:06%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/23.jpg?v=1572418458863	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/238fca.jpg	(from https://nd-noi-that.mysapo.net/san-pham-12)
08:57:34	122877/122877	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:57:15%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/products/21.jpg?v=1572418433577	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/products/215565.jpg	(from https://nd-noi-that.mysapo.net/san-pham-11)
08:57:36	13205/13205	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:37:36%20GMT	http://bizweb.dktcdn.net/thumb/small/100/369/704/products/21.jpg?v=1572418433577	E:/template/noithat/bizweb.dktcdn.net/thumb/small/100/369/704/products/215565.jpg	(from https://nd-noi-that.mysapo.net/san-pham-11)
08:57:37	122877/122877	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:39:15%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/21.jpg?v=1572418433577	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/215565.jpg	(from https://nd-noi-that.mysapo.net/san-pham-11)
08:57:40	12272/12272	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:57:39%20GMT	http://bizweb.dktcdn.net/thumb/small/100/369/704/products/22.jpg?v=1572418433947	E:/template/noithat/bizweb.dktcdn.net/thumb/small/100/369/704/products/22822f.jpg	(from https://nd-noi-that.mysapo.net/san-pham-11)
08:57:43	180850/180850	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:57:16%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/products/22.jpg?v=1572418433947	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/products/22822f.jpg	(from https://nd-noi-that.mysapo.net/san-pham-11)
08:57:44	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.118.delayed	(from https://nd-noi-that.mysapo.net/san-pham-11)
08:57:44	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.119.delayed	(from https://nd-noi-that.mysapo.net/phong-ngu)
08:57:44	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.11a.delayed	(from https://nd-noi-that.mysapo.net/phong-ngu)
08:57:44	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.11b.delayed	(from https://nd-noi-that.mysapo.net/van-phong)
08:57:44	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.11c.delayed	(from https://nd-noi-that.mysapo.net/van-phong)
08:57:44	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.11d.delayed	(from https://nd-noi-that.mysapo.net/ghe-banh)
08:57:44	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.11e.delayed	(from https://nd-noi-that.mysapo.net/ghe-banh)
08:57:44	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.11f.delayed	(from https://nd-noi-that.mysapo.net/ke-sach)
08:57:44	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.120.delayed	(from https://nd-noi-that.mysapo.net/ke-sach)
08:57:44	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.121.delayed	(from https://nd-noi-that.mysapo.net/ghe-sofa)
08:57:44	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.122.delayed	(from https://nd-noi-that.mysapo.net/ghe-sofa)
08:57:46	85916/85916	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:57:34%20GMT	https://bizweb.dktcdn.net/100/369/704/products/22.jpg?v=1572418433947	E:/template/noithat/bizweb.dktcdn.net/100/369/704/products/22822f.jpg	(from https://nd-noi-that.mysapo.net/san-pham-11)
08:57:49	85880/85880	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Oct%202021%2010:16:19%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/22.jpg?v=1572418433947	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/22822f.jpg	(from https://nd-noi-that.mysapo.net/san-pham-11)
08:57:49	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.125.delayed	(from https://nd-noi-that.mysapo.net/san-pham-10)
08:58:02	109652/109652	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:57:46%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/products/19.jpg?v=1572418410703	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/products/19dfc8.jpg	(from https://nd-noi-that.mysapo.net/san-pham-10)
08:58:02	139925/139925	---M--	200	added ('OK')	image/jpeg	date:Thu,%2024%20Mar%202022%2007:42:32%20GMT	http://bizweb.dktcdn.net/thumb/large/100/369/704/products/19.jpg?v=1572418410703	E:/template/noithat/bizweb.dktcdn.net/thumb/large/100/369/704/products/19dfc8.jpg	(from https://nd-noi-that.mysapo.net/san-pham-11)
08:58:04	3256/3256	---M--	200	added ('OK')	image/jpeg	date:Sat,%2002%20Oct%202021%2010:16:35%20GMT	http://bizweb.dktcdn.net/thumb/small/100/369/704/products/19.jpg?v=1572418410703	E:/template/noithat/bizweb.dktcdn.net/thumb/small/100/369/704/products/19dfc8.jpg	(from https://nd-noi-that.mysapo.net/san-pham-10)
08:58:05	119851/119851	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:57:48%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/products/20-bb538c83-5fda-4a80-ab54-5feab0b85414.jpg?v=1572418411187	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/products/20-bb538c83-5fda-4a80-ab54-5feab0b85414bc3e.jpg	(from https://nd-noi-that.mysapo.net/san-pham-10)
08:58:06	109652/109652	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:57:51%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/19.jpg?v=1572418410703	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/19dfc8.jpg	(from https://nd-noi-that.mysapo.net/san-pham-10)
08:58:07	13593/13593	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:58:06%20GMT	http://bizweb.dktcdn.net/thumb/small/100/369/704/products/20-bb538c83-5fda-4a80-ab54-5feab0b85414.jpg?v=1572418411187	E:/template/noithat/bizweb.dktcdn.net/thumb/small/100/369/704/products/20-bb538c83-5fda-4a80-ab54-5feab0b85414bc3e.jpg	(from https://nd-noi-that.mysapo.net/san-pham-10)
08:58:07	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.12c.delayed	(from https://nd-noi-that.mysapo.net/san-pham-10)
08:58:13	40226/40226	---M--	200	added ('OK')	image/jpeg	date:Fri,%2003%20Dec%202021%2003:05:05%20GMT	http://bizweb.dktcdn.net/thumb/large/100/369/704/products/21.jpg?v=1572418433577	E:/template/noithat/bizweb.dktcdn.net/thumb/large/100/369/704/products/215565.jpg	(from https://nd-noi-that.mysapo.net/san-pham-10)
08:58:13	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.12e.delayed	(from https://nd-noi-that.mysapo.net/xu-huong-noi-that-may)
08:58:14	67140/67140	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:58:04%20GMT	https://bizweb.dktcdn.net/100/369/704/products/20-bb538c83-5fda-4a80-ab54-5feab0b85414.jpg?v=1572418411187	E:/template/noithat/bizweb.dktcdn.net/100/369/704/products/20-bb538c83-5fda-4a80-ab54-5feab0b85414bc3e.jpg	(from https://nd-noi-that.mysapo.net/san-pham-10)
08:58:14	171/171	---M--	308	error ('Permanent%20Redirect')	text/html	date:Fri,%2029%20Apr%202022%2001:58:15%20GMT	http://s7.addthis.com/js/300/addthis_widget.js	E:/template/noithat/s7.addthis.com/js/300/addthis_widget.130.delayed	(from https://nd-noi-that.mysapo.net/xu-huong-noi-that-may)
08:58:22	119851/119851	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:37:57%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/20-bb538c83-5fda-4a80-ab54-5feab0b85414.jpg?v=1572418411187	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/20-bb538c83-5fda-4a80-ab54-5feab0b85414bc3e.jpg	(from https://nd-noi-that.mysapo.net/san-pham-10)
08:58:26	119934/119934	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:36:06%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/articles/b1.jpg?v=1573816030597	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/articles/b18037.jpg	(from https://nd-noi-that.mysapo.net/xu-huong-noi-that-may)
08:58:26	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.133.delayed	(from https://nd-noi-that.mysapo.net/xu-huong-noi-that-may)
08:58:27	87879/87879	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:58:15%20GMT	https://bizweb.dktcdn.net/100/369/704/articles/b1.jpg?v=1573816030597	E:/template/noithat/bizweb.dktcdn.net/100/369/704/articles/b18037.jpg	(from https://nd-noi-that.mysapo.net/xu-huong-noi-that-may)
08:58:27	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.135.delayed	(from https://nd-noi-that.mysapo.net/xua-tan-nang-nong-voi-noi-that-mau-xanh-ngoc)
08:58:32	361292/361292	---M-Z	200	added ('OK')	application/javascript	etag:%225f971164-5834c%22	https://s7.addthis.com/js/300/addthis_widget.js	E:/template/noithat/s7.addthis.com/js/300/addthis_widget.js	(from https://nd-noi-that.mysapo.net/xu-huong-noi-that-may)
08:58:35	49348/49348	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:58:28%20GMT	https://bizweb.dktcdn.net/100/369/704/articles/photo-0-1559208378566487495024.jpg?v=1573815753963	E:/template/noithat/bizweb.dktcdn.net/100/369/704/articles/photo-0-15592083785664874950243fc9.jpg	(from https://nd-noi-that.mysapo.net/xua-tan-nang-nong-voi-noi-that-mau-xanh-ngoc)
08:58:37	67501/67501	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:58:27%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/articles/photo-0-1559208378566487495024.jpg?v=1573815753963	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/articles/photo-0-15592083785664874950243fc9.jpg	(from https://nd-noi-that.mysapo.net/xua-tan-nang-nong-voi-noi-that-mau-xanh-ngoc)
08:58:46	80574/80574	---M--	200	added ('OK')	image/jpeg	date:Tue,%2028%20Sep%202021%2021:54:00%20GMT	http://giadinh.mediacdn.vn/thumb_w/640/2019/5/30/photo-0-1559208378566487495024.jpg	E:/template/noithat/giadinh.mediacdn.vn/thumb_w/640/2019/5/30/photo-0-1559208378566487495024.jpg	(from https://nd-noi-that.mysapo.net/xua-tan-nang-nong-voi-noi-that-mau-xanh-ngoc)
08:58:47	75649/75649	---M--	200	added ('OK')	image/jpeg	date:Thu,%2002%20Dec%202021%2010:22:54%20GMT	http://giadinh.mediacdn.vn/thumb_w/640/2019/5/30/photo-1-15592083785681082841614.jpg	E:/template/noithat/giadinh.mediacdn.vn/thumb_w/640/2019/5/30/photo-1-15592083785681082841614.jpg	(from https://nd-noi-that.mysapo.net/xua-tan-nang-nong-voi-noi-that-mau-xanh-ngoc)
08:58:48	69700/69700	---M--	200	added ('OK')	image/jpeg	date:Sun,%2003%20Apr%202022%2003:37:44%20GMT	http://giadinh.mediacdn.vn/thumb_w/640/2019/5/30/photo-2-15592083785702011291847.jpg	E:/template/noithat/giadinh.mediacdn.vn/thumb_w/640/2019/5/30/photo-2-15592083785702011291847.jpg	(from https://nd-noi-that.mysapo.net/xua-tan-nang-nong-voi-noi-that-mau-xanh-ngoc)
08:58:50	175389/175389	---M--	200	added ('OK')	image/png	date:Mon,%2004%20Apr%202022%2005:34:22%20GMT	http://bizweb.dktcdn.net/100/369/704/themes/741072/assets/aside_banner2.png?1638842751333	E:/template/noithat/bizweb.dktcdn.net/100/369/704/themes/741072/assets/aside_banner2fe5e.png	(from https://nd-noi-that.mysapo.net/xu-huong-noi-that-may)
08:58:58	66019/66019	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Oct%202021%2017:23:53%20GMT	http://giadinh.mediacdn.vn/thumb_w/640/2019/5/30/photo-4-15592083785741884749146.jpg	E:/template/noithat/giadinh.mediacdn.vn/thumb_w/640/2019/5/30/photo-4-15592083785741884749146.jpg	(from https://nd-noi-that.mysapo.net/xua-tan-nang-nong-voi-noi-that-mau-xanh-ngoc)
08:58:58	77336/77336	---M--	200	added ('OK')	image/jpeg	date:Tue,%2015%20Jun%202021%2007:54:26%20GMT	http://giadinh.mediacdn.vn/thumb_w/640/2019/5/30/photo-3-15592083785731183018504.jpg	E:/template/noithat/giadinh.mediacdn.vn/thumb_w/640/2019/5/30/photo-3-15592083785731183018504.jpg	(from https://nd-noi-that.mysapo.net/xua-tan-nang-nong-voi-noi-that-mau-xanh-ngoc)
08:59:01	81732/81732	---M--	200	added ('OK')	image/jpeg	date:Sat,%2008%20Jan%202022%2003:57:16%20GMT	http://giadinh.mediacdn.vn/thumb_w/640/2019/5/30/photo-5-1559208378577975278243.jpg	E:/template/noithat/giadinh.mediacdn.vn/thumb_w/640/2019/5/30/photo-5-1559208378577975278243.jpg	(from https://nd-noi-that.mysapo.net/xua-tan-nang-nong-voi-noi-that-mau-xanh-ngoc)
08:59:04	87644/87644	---M--	200	added ('OK')	image/jpeg	date:Fri,%2010%20Dec%202021%2011:23:37%20GMT	http://giadinh.mediacdn.vn/thumb_w/640/2019/5/30/photo-6-15592083785791917568365.jpg	E:/template/noithat/giadinh.mediacdn.vn/thumb_w/640/2019/5/30/photo-6-15592083785791917568365.jpg	(from https://nd-noi-that.mysapo.net/xua-tan-nang-nong-voi-noi-that-mau-xanh-ngoc)
08:59:09	57607/57607	---MC-	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:59:00%20GMT	http://giadinh.mediacdn.vn/thumb_w/640/2019/5/30/photo-7-1559208378580995540528.jpg	E:/template/noithat/giadinh.mediacdn.vn/thumb_w/640/2019/5/30/photo-7-1559208378580995540528.jpg	(from https://nd-noi-that.mysapo.net/xua-tan-nang-nong-voi-noi-that-mau-xanh-ngoc)
08:59:09	66651/66651	---M--	200	added ('OK')	image/jpeg	date:Tue,%2016%20Nov%202021%2018:30:43%20GMT	http://giadinh.mediacdn.vn/thumb_w/640/2019/5/30/photo-8-15592083785831704233822.jpg	E:/template/noithat/giadinh.mediacdn.vn/thumb_w/640/2019/5/30/photo-8-15592083785831704233822.jpg	(from https://nd-noi-that.mysapo.net/xua-tan-nang-nong-voi-noi-that-mau-xanh-ngoc)
08:59:09	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.142.delayed	(from https://nd-noi-that.mysapo.net/xua-tan-nang-nong-voi-noi-that-mau-xanh-ngoc)
08:59:09	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.144.delayed	(from https://nd-noi-that.mysapo.net/xu-huong-noi-that-2020)
08:59:16	92348/92348	---M--	200	added ('OK')	image/jpeg	date:Thu,%2016%20Dec%202021%2020:47:40%20GMT	http://giadinh.mediacdn.vn/thumb_w/640/2019/5/30/photo-9-15592083785841845680401.jpg	E:/template/noithat/giadinh.mediacdn.vn/thumb_w/640/2019/5/30/photo-9-15592083785841845680401.jpg	(from https://nd-noi-that.mysapo.net/xua-tan-nang-nong-voi-noi-that-mau-xanh-ngoc)
08:59:16	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.146.delayed	(from https://nd-noi-that.mysapo.net/xu-huong-noi-that-2020)
08:59:17	80031/80031	---M--	200	added ('OK')	image/jpeg	date:Fri,%2001%20Oct%202021%2005:03:05%20GMT	http://giadinh.mediacdn.vn/thumb_w/640/2019/5/30/photo-10-155920837858778247767.jpg	E:/template/noithat/giadinh.mediacdn.vn/thumb_w/640/2019/5/30/photo-10-155920837858778247767.jpg	(from https://nd-noi-that.mysapo.net/xua-tan-nang-nong-voi-noi-that-mau-xanh-ngoc)
08:59:17	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.148.delayed	(from https://nd-noi-that.mysapo.net/thu-thai-trong-chinh-can-ho-cua-ban-1)
08:59:19	60343/60343	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:37:08%20GMT	https://bizweb.dktcdn.net/100/369/704/articles/gk-1.jpg?v=1573815627700	E:/template/noithat/bizweb.dktcdn.net/100/369/704/articles/gk-1c123.jpg	(from https://nd-noi-that.mysapo.net/xu-huong-noi-that-2020)
08:59:19	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.14a.delayed	(from https://nd-noi-that.mysapo.net/thu-thai-trong-chinh-can-ho-cua-ban-1)
08:59:22	82737/82737	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:37:06%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/articles/gk-1.jpg?v=1573815627700	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/articles/gk-1c123.jpg	(from https://nd-noi-that.mysapo.net/xu-huong-noi-that-2020)
08:59:23	34288/34288	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:59:19%20GMT	https://bizweb.dktcdn.net/100/369/704/articles/t3.jpg?v=1572513991473	E:/template/noithat/bizweb.dktcdn.net/100/369/704/articles/t3e1a6.jpg	(from https://nd-noi-that.mysapo.net/thu-thai-trong-chinh-can-ho-cua-ban-1)
08:59:23	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.14d.delayed	(from https://nd-noi-that.mysapo.net/san-pham-9)
08:59:27	72457/72457	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:37:13%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/articles/t3.jpg?v=1572513991473	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/articles/t3e1a6.jpg	(from https://nd-noi-that.mysapo.net/thu-thai-trong-chinh-can-ho-cua-ban-1)
08:59:30	68592/68592	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:59:21%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/products/17.jpg?v=1572418386430	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/products/17dc5b.jpg	(from https://nd-noi-that.mysapo.net/san-pham-9)
08:59:33	13403/13403	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:59:32%20GMT	http://bizweb.dktcdn.net/thumb/small/100/369/704/products/17.jpg?v=1572418386430	E:/template/noithat/bizweb.dktcdn.net/thumb/small/100/369/704/products/17dc5b.jpg	(from https://nd-noi-that.mysapo.net/san-pham-9)
08:59:33	37355/37355	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jan%202022%2003:25:49%20GMT	https://bizweb.dktcdn.net/100/369/704/products/18.jpg?v=1572418387257	E:/template/noithat/bizweb.dktcdn.net/100/369/704/products/18e937.jpg	(from https://nd-noi-that.mysapo.net/san-pham-9)
08:59:34	68592/68592	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:59:24%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/17.jpg?v=1572418386430	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/17dc5b.jpg	(from https://nd-noi-that.mysapo.net/san-pham-9)
08:59:34	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.153.delayed	(from https://nd-noi-that.mysapo.net/san-pham-9)
08:59:35	10252/10252	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:40:20%20GMT	http://bizweb.dktcdn.net/thumb/small/100/369/704/products/18.jpg?v=1572418387257	E:/template/noithat/bizweb.dktcdn.net/thumb/small/100/369/704/products/18e937.jpg	(from https://nd-noi-that.mysapo.net/san-pham-9)
08:59:36	89202/89202	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:59:24%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/products/18.jpg?v=1572418387257	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/products/18e937.jpg	(from https://nd-noi-that.mysapo.net/san-pham-9)
08:59:36	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.156.delayed	(from https://nd-noi-that.mysapo.net/san-pham-8)
08:59:47	89202/89202	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:59:34%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/18.jpg?v=1572418387257	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/18e937.jpg	(from https://nd-noi-that.mysapo.net/san-pham-9)
08:59:52	119047/119047	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:59:35%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/products/15.jpg?v=1572418366197	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/products/1596c4.jpg	(from https://nd-noi-that.mysapo.net/san-pham-8)
08:59:55	10526/10526	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:59:54%20GMT	http://bizweb.dktcdn.net/thumb/small/100/369/704/products/15.jpg?v=1572418366197	E:/template/noithat/bizweb.dktcdn.net/thumb/small/100/369/704/products/1596c4.jpg	(from https://nd-noi-that.mysapo.net/san-pham-8)
08:59:55	119851/119851	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:59:37%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/products/20.jpg?v=1572418366837	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/products/2047fe.jpg	(from https://nd-noi-that.mysapo.net/san-pham-8)
08:59:55	119047/119047	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:59:38%20GMT	http://bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/15.jpg?v=1572418366197	E:/template/noithat/bizweb.dktcdn.net/thumb/1024x1024/100/369/704/products/1596c4.jpg	(from https://nd-noi-that.mysapo.net/san-pham-8)
08:59:55	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.15c.delayed	(from https://nd-noi-that.mysapo.net/san-pham-8)
08:59:57	13593/13593	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Apr%202022%2005:40:43%20GMT	http://bizweb.dktcdn.net/thumb/small/100/369/704/products/20.jpg?v=1572418366837	E:/template/noithat/bizweb.dktcdn.net/thumb/small/100/369/704/products/2047fe.jpg	(from https://nd-noi-that.mysapo.net/san-pham-8)
08:59:58	67140/67140	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jan%202022%2003:25:50%20GMT	https://bizweb.dktcdn.net/100/369/704/products/20.jpg?v=1572418366837	E:/template/noithat/bizweb.dktcdn.net/100/369/704/products/2047fe.jpg	(from https://nd-noi-that.mysapo.net/san-pham-8)
08:59:58	0/-1	---M--	302	error ('')			https://nd-noi-that.mysapo.net/checkout	E:/template/noithat/nd-noi-that.mysapo.net/checkout.15f.delayed	(from https://nd-noi-that.mysapo.net/san-pham-7)
09:00:10	91624/91624	---M--	200	added ('OK')	image/jpeg	date:Fri,%2029%20Apr%202022%2001:59:57%20GMT	http://bizweb.dktcdn.net/thumb/grande/100/369/704/products/14.jpg?v=1572418345547	E:/template/noithat/bizweb.dktcdn.net/thumb/grande/100/369/704/products/141daa.jpg	(from https://nd-noi-that.mysapo.net/san-pham-7)
